country,sex,year,services_000
fra,f,1997,8042.5751953125
fra,mf,1998,15404.4404296875
fra,m,1998,7183.98193359375
fra,f,1998,8220.455078125
fra,mf,1999,15573.400390625
fra,m,1999,7256.10009765625
fra,f,1999,8317.2001953125
fra,mf,2000,16026.599609375
fra,m,2000,7419.39990234375
fra,f,2000,8607.3994140625
fra,mf,2001,16486.19921875
fra,m,2001,7665.0
fra,f,2001,8821.0
fra,mf,2002,16771.599609375
fra,m,2002,7723.2001953125
fra,f,2002,9048.400390625
fra,mf,2003,17425.80078125
fra,m,2003,7881.60009765625
fra,f,2003,9544.19921875
fra,mf,2004,17549.0
fra,m,2004,8010.60009765625
fra,f,2004,9538.5
fra,mf,2005,17985.599609375
fra,m,2005,8107.7998046875
fra,f,2005,9877.7001953125
fra,mf,2006,18123.19921875
fra,m,2006,8067.69921875
fra,f,2006,10055.599609375
fra,mf,2007,18610.0
fra,m,2007,8280.0
fra,f,2007,10330.0
fra,mf,2008,18984.099609375
fra,m,2008,8416.400390625
fra,f,2008,10567.7998046875
fra,mf,2009,18912.5
fra,m,2009,8312.498046875
fra,f,2009,10600.2001953125
fra,mf,2010,19042.0
fra,m,2010,8398.7998046875
fra,f,2010,10643.2001953125
fra,mf,2011,19061.80078125
fra,m,2011,8468.80078125
fra,f,2011,10593.400390625
fra,mf,2012,19157.80078125
fra,m,2012,8483.099609375
fra,f,2012,10674.900390625
fra,mf,2013,19130.400390625
fra,m,2013,8441.0986328125
fra,f,2013,10689.2001953125
fra,mf,2014,19781.400390625
fra,m,2014,8719.1005859375
fra,f,2014,11062.400390625
guf,mf,2009,7.099999904632568
guf,mf,2010,30.700000762939453
guf,mf,2011,38.0
guf,mf,2012,34.099998474121094
pyf,mf,1995,36.823001861572266
pyf,mf,1996,37.301998138427734
pyf,mf,1997,38.41299819946289
pyf,mf,1998,39.99399948120117
pyf,mf,1999,42.112998962402344
pyf,mf,2000,44.301998138427734
pyf,mf,2001,46.12300109863281
pyf,mf,2002,46.92900085449219
pyf,mf,2003,48.9739990234375
pyf,mf,2004,49.9640007019043
pyf,mf,2005,51.13999938964844
pyf,mf,2006,52.95899963378906
pyf,mf,2007,54.202999114990234
pyf,mf,2008,54.26100158691406
pyf,mf,2009,53.89699935913086
pyf,mf,2010,52.58399963378906
pyf,mf,2011,51.30099868774414
gab,mf,1993,144.6179962158203
gab,m,1993,93.68099975585938
gab,f,1993,50.9370002746582
gab,mf,2005,226.34500122070312
gab,m,2005,131.6649932861328
gab,f,2005,94.68000030517578
gmb,mf,1993,108.5999984741211
gmb,m,1993,70.5
gmb,f,1993,38.099998474121094
gmb,mf,2014,280.5639953613281
gmb,m,2014,147.1540069580078
gmb,f,2014,133.41099548339844
geo,mf,1998,713.0999755859375
geo,m,1998,351.8999938964844
geo,f,1998,361.20001220703125
geo,mf,1999,662.9000244140625
geo,m,1999,316.6000061035156
geo,f,1999,346.3999938964844
geo,mf,2000,698.4000244140625
geo,m,2000,357.8999938964844
geo,f,2000,340.5
geo,mf,2001,711.7000122070312
geo,m,2001,336.5
geo,f,2001,375.20001220703125
geo,mf,2002,699.0
geo,m,2002,334.3999938964844
geo,f,2002,364.6000061035156
geo,mf,2003,666.5999755859375
geo,m,2003,333.0
geo,f,2003,333.6000061035156
geo,mf,2004,662.2999877929688
geo,m,2004,324.29998779296875
geo,f,2004,337.70001220703125
geo,mf,2005,634.4000244140625
geo,m,2005,315.70001220703125
geo,f,2005,318.5
geo,mf,2006,622.7999877929688
geo,m,2006,302.70001220703125
geo,f,2006,320.1000061035156
geo,mf,2007,616.7999877929688
geo,m,2007,293.5
geo,f,2007,323.5
deu,mf,1991,20289.0
deu,m,1991,9403.0
deu,f,1991,10886.0
deu,mf,1992,20918.91015625
deu,m,1992,9829.181640625
deu,f,1992,11089.73046875
deu,mf,1993,21173.51953125
deu,m,1993,9939.0263671875
deu,f,1993,11234.490234375
deu,mf,1994,21442.720703125
deu,m,1994,10033.8603515625
deu,f,1994,11408.8603515625
deu,mf,1995,21764.91015625
deu,m,1995,10167.599609375
deu,f,1995,11597.2998046875
deu,mf,1996,22019.919921875
deu,m,1996,10145.1904296875
deu,f,1996,11874.73046875
deu,mf,1997,22021.220703125
deu,m,1997,10129.830078125
deu,f,1997,11891.3896484375
deu,mf,1998,22327.83984375
deu,m,1998,10267.3798828125
deu,f,1998,12060.4599609375
deu,mf,1999,22618.0
deu,m,1999,10275.0
deu,f,1999,12343.099609375
deu,mf,2000,22973.5
deu,m,2000,10398.2001953125
deu,f,2000,12575.2001953125
deu,mf,2001,23349.099609375
deu,m,2001,10528.599609375
deu,f,2001,12820.2998046875
deu,mf,2002,23362.19921875
deu,m,2002,10481.7001953125
deu,f,2002,12880.2998046875
deu,mf,2003,23507.599609375
deu,m,2003,10509.2998046875
deu,f,2003,12998.2001953125
deu,mf,2004,23246.80078125
deu,m,2004,10401.900390625
deu,f,2004,12845.099609375
deu,mf,2005,24293.0
deu,m,2005,10959.7998046875
deu,f,2005,13333.099609375
deu,mf,2006,24923.19921875
deu,m,2006,11217.0
deu,f,2006,13706.2001953125
deu,mf,2007,25353.599609375
deu,m,2007,11320.2998046875
deu,f,2007,14033.2001953125
deu,mf,2008,26083.5
deu,m,2008,11628.099609375
deu,f,2008,14455.5
deu,mf,2009,26264.400390625
deu,m,2009,11605.2001953125
deu,f,2009,14658.900390625
deu,mf,2010,26623.19921875
deu,m,2010,11760.599609375
deu,f,2010,14862.5
deu,mf,2011,26650.19921875
deu,m,2011,11666.900390625
deu,f,2011,14983.099609375
deu,mf,2012,26882.19921875
deu,m,2012,11792.7001953125
deu,f,2012,15089.0
deu,mf,2013,27301.19921875
deu,m,2013,11958.7998046875
deu,f,2013,15342.5
deu,mf,2014,27384.80078125
deu,m,2014,11939.2998046875
deu,f,2014,15445.5
gha,mf,1992,1610.0
gha,m,1992,600.0
gha,f,1992,1010.0
gha,mf,1999,2581.300048828125
gha,m,1999,1085.4000244140625
gha,f,1999,1495.9000244140625
gha,mf,2006,
gha,m,2006,
gha,f,2006,
gha,mf,2010,4520.1630859375
gha,m,2010,1892.4560546875
gha,f,2010,2627.70703125
gha,mf,2013,4924.23681640625
gha,m,2013,1966.219970703125
gha,f,2013,2959.4189453125
grc,mf,1981,1422.9000244140625
grc,m,1981,978.0999755859375
grc,f,1981,444.79998779296875
grc,mf,1982,1467.0999755859375
grc,m,1982,1000.2999877929688
grc,f,1982,466.79998779296875
grc,mf,1983,1465.699951171875
grc,m,1983,969.2999877929688
grc,f,1983,496.3999938964844
grc,mf,1984,1519.5
grc,m,1984,1002.0999755859375
grc,f,1984,517.4000244140625
grc,mf,1985,1569.0
grc,m,1985,1014.5
grc,f,1985,554.5
grc,mf,1986,1561.800048828125
grc,m,1986,1007.9000244140625
grc,f,1986,553.9000244140625
grc,mf,1987,1618.5999755859375
grc,m,1987,1031.800048828125
grc,f,1987,586.5999755859375
grc,mf,1988,1688.800048828125
grc,m,1988,1061.300048828125
grc,f,1988,627.4000244140625
grc,mf,1989,1729.0999755859375
grc,m,1989,1082.9000244140625
grc,f,1989,646.2000122070312
grc,mf,1990,1796.9000244140625
grc,m,1990,1113.0
grc,f,1990,684.0
grc,mf,1991,1825.300048828125
grc,m,1991,1143.4000244140625
grc,f,1991,681.9000244140625
grc,mf,1992,1951.81494140625
grc,m,1992,1228.166015625
grc,f,1992,723.64697265625
grc,mf,1993,2025.5369873046875
grc,m,1993,1248.85400390625
grc,f,1993,776.6810302734375
grc,mf,1994,2104.1279296875
grc,m,1994,1288.5260009765625
grc,f,1994,815.6010131835938
grc,mf,1995,2153.64501953125
grc,m,1995,1300.89404296875
grc,f,1995,852.7509765625
grc,mf,1996,2199.094970703125
grc,m,1996,1324.5899658203125
grc,f,1996,874.5050048828125
grc,mf,1997,2223.14892578125
grc,m,1997,1325.0069580078125
grc,f,1997,898.1420288085938
grc,mf,1998,2368.60400390625
grc,m,1998,1383.697998046875
grc,f,1998,984.906982421875
grc,mf,1999,2379.699951171875
grc,m,1999,1379.5999755859375
grc,f,1999,1000.4000244140625
grc,mf,2000,2429.199951171875
grc,m,2000,1399.800048828125
grc,f,2000,1029.5
grc,mf,2001,2547.5
grc,m,2001,1446.5999755859375
grc,f,2001,1100.9000244140625
grc,mf,2002,2624.39990234375
grc,m,2002,1480.0
grc,f,2002,1144.699951171875
grc,mf,2003,2693.0
grc,m,2003,1504.0999755859375
grc,f,2003,1188.800048828125
grc,mf,2004,2839.60009765625
grc,m,2004,1571.5
grc,f,2004,1268.0999755859375
grc,mf,2005,2873.10009765625
grc,m,2005,1571.9000244140625
grc,f,2005,1301.0999755859375
grc,mf,2006,2961.5
grc,m,2006,1606.0999755859375
grc,f,2006,1355.4000244140625
grc,mf,2007,2984.800048828125
grc,m,2007,1600.800048828125
grc,f,2007,1384.0
grc,mf,2008,3032.60009765625
grc,m,2008,1601.300048828125
grc,f,2008,1429.800048828125
grc,mf,2009,3020.5
grc,m,2009,1573.9000244140625
grc,f,2009,1445.0999755859375
grc,mf,2010,2948.89990234375
grc,m,2010,1535.699951171875
grc,f,2010,1411.699951171875
grc,mf,2011,2803.300048828125
grc,m,2011,1484.0
grc,f,2011,1317.5
grc,mf,2012,2574.300048828125
grc,m,2012,1366.800048828125
grc,f,2012,1205.800048828125
grc,mf,2013,2457.39990234375
grc,m,2013,1321.4000244140625
grc,f,2013,1134.5999755859375
grc,mf,2014,2498.89990234375
grc,m,2014,1329.5
grc,f,2014,1169.300048828125
grl,mf,2011,20.070999145507812
grl,m,2011,9.545999526977539
grl,f,2011,10.522000312805176
grd,mf,1988,13.843999862670898
grd,m,1988,6.421999931335449
grd,f,1988,7.421999931335449
grd,mf,1994,16.979999542236328
grd,m,1994,8.079999923706055
grd,f,1994,8.90999984741211
grd,mf,1996,19.989999771118164
grd,m,1996,9.239999771118164
grd,f,1996,10.760000228881836
grd,mf,1998,20.368999481201172
grd,m,1998,9.597999572753906
grd,f,1998,10.770999908447266
glp,mf,1980,42.0
glp,mf,2009,21.600000381469727
glp,mf,2010,81.30000305175781
glp,mf,2011,85.4000015258789
glp,mf,2012,82.5
gum,mf,1980,27.7549991607666
gum,mf,1990,41.250999450683594
gum,mf,2000,50.06999969482422
gum,mf,2010,54.584999084472656
gtm,mf,1981,632.2999877929688
gtm,m,1981,373.8999938964844
gtm,f,1981,258.3999938964844
gtm,mf,1982,659.4000244140625
gtm,m,1982,390.0
gtm,f,1982,269.3999938964844
gtm,mf,1987,828.7000122070312
gtm,m,1987,414.0
gtm,f,1987,414.79998779296875
gtm,mf,1989,902.4000244140625
gtm,m,1989,469.79998779296875
gtm,f,1989,432.6000061035156
gtm,mf,1990,372.1000061035156
gtm,m,1990,211.0
gtm,f,1990,161.10000610351562
gtm,mf,1991,363.6000061035156
gtm,m,1991,200.6999969482422
gtm,f,1991,162.6999969482422
gtm,mf,1998,1493.2679443359375
gtm,m,1998,666.3090209960938
gtm,f,1998,826.958984375
gtm,mf,2000,1545.050048828125
gtm,m,2000,693.3289794921875
gtm,f,2000,851.7210083007812
gtm,mf,2002,1787.760009765625
gtm,m,2002,840.4110107421875
gtm,f,2002,947.3489990234375
gtm,mf,2003,1833.0389404296875
gtm,m,2003,810.155029296875
gtm,f,2003,1022.8839721679688
gtm,mf,2004,2042.2969970703125
gtm,m,2004,957.3809814453125
gtm,f,2004,1084.9169921875
gtm,mf,2006,2369.60009765625
gtm,m,2006,1070.300048828125
gtm,f,2006,1299.4000244140625
gtm,mf,2011,2272.62109375
gtm,m,2011,1132.616943359375
gtm,f,2011,1140.0040283203125
gtm,mf,2012,2921.634033203125
gtm,m,2012,1321.9410400390625
gtm,f,2012,1599.6929931640625
gtm,mf,2013,3062.320068359375
gtm,m,2013,1458.3819580078125
gtm,f,2013,1603.93798828125
ggy,mf,2011,27.68400001525879
ggy,m,2011,13.430999755859375
ggy,f,2011,14.255000114440918
ggy,mf,2012,27.483999252319336
ggy,m,2012,13.286999702453613
ggy,f,2012,14.196000099182129
ggy,mf,2013,
ggy,m,2013,
ggy,f,2013,
gin,mf,1994,608.6220092773438
gin,m,1994,289.17999267578125
gin,f,1994,319.4419860839844
gin,mf,2009,966.458984375
gin,m,2009,560.593994140625
gin,f,2009,405.86700439453125
gin,mf,2010,997.1630249023438
gin,m,2010,575.8499755859375
gin,f,2010,421.31500244140625
gin,mf,2011,931.7960205078125
gin,m,2011,542.8469848632812
gin,f,2011,398.6130065917969
gin,mf,2012,960.6829833984375
gin,m,2012,559.6749877929688
gin,f,2012,410.97100830078125
guy,mf,1997,115.09700012207031
guy,m,1997,67.23600006103516
guy,f,1997,48.4010009765625
guy,mf,2001,115.09700012207031
guy,m,2001,67.23600006103516
guy,f,2001,48.4010009765625
guy,mf,2002,121.08999633789062
guy,m,2002,66.40899658203125
guy,f,2002,54.678001403808594
hti,mf,1980,476.8999938964844
hti,m,1980,104.80000305175781
hti,f,1980,372.1000061035156
hti,mf,1981,500.760009765625
hti,m,1981,108.08000183105469
hti,f,1981,392.67999267578125
hti,mf,1982,430.6099853515625
hti,m,1982,145.67999267578125
hti,f,1982,284.92999267578125
hti,mf,1983,432.1000061035156
hti,m,1983,146.16000366210938
hti,f,1983,285.94000244140625
hti,mf,1988,396.30999755859375
hti,m,1988,144.89999389648438
hti,f,1988,251.41000366210938
hti,mf,1990,534.0700073242188
hti,m,1990,184.86000061035156
hti,f,1990,349.2200012207031
hti,mf,1999,1065.6240234375
hti,m,1999,321.43798828125
hti,f,1999,744.1859741210938
hnd,mf,1980,244.5
hnd,mf,1981,246.39999389648438
hnd,mf,1982,258.8999938964844
hnd,mf,1983,238.8000030517578
hnd,mf,1990,402.29998779296875
hnd,m,1990,181.39999389648438
hnd,f,1990,220.89999389648438
hnd,mf,1991,607.4000244140625
hnd,mf,1992,697.4000244140625
hnd,m,1992,336.20001220703125
hnd,f,1992,361.29998779296875
hnd,mf,1994,656.3499755859375
hnd,m,1994,317.5060119628906
hnd,f,1994,338.843994140625
hnd,mf,1995,695.4000244140625
hnd,m,1995,344.8999938964844
hnd,f,1995,350.3999938964844
hnd,mf,1996,782.2000122070312
hnd,m,1996,364.1000061035156
hnd,f,1996,418.1000061035156
hnd,mf,1997,856.0999755859375
hnd,m,1997,386.70001220703125
hnd,f,1997,469.3999938964844
hnd,mf,1998,906.2000122070312
hnd,m,1998,423.70001220703125
hnd,f,1998,482.29998779296875
hnd,mf,1999,986.0999755859375
hnd,m,1999,436.1000061035156
hnd,f,1999,550.0
hnd,mf,2001,935.5
hnd,m,2001,426.29998779296875
hnd,f,2001,509.1000061035156
hnd,mf,2002,924.6610107421875
hnd,m,2002,434.1499938964844
hnd,f,2002,490.510986328125
hnd,mf,2003,1000.4219970703125
hnd,m,2003,463.4809875488281
hnd,f,2003,536.9420166015625
hnd,mf,2004,1040.5
hnd,m,2004,489.02398681640625
hnd,f,2004,551.4760131835938
hnd,mf,2005,1010.7219848632812
hnd,m,2005,498.84698486328125
hnd,f,2005,511.8739929199219
hnd,mf,2006,1143.845947265625
hnd,m,2006,516.5809936523438
hnd,f,2006,627.2650146484375
hnd,mf,2007,1223.9429931640625
hnd,m,2007,551.8070068359375
hnd,f,2007,672.135009765625
hnd,mf,2008,1267.8370361328125
hnd,m,2008,562.5050048828125
hnd,f,2008,705.3309936523438
hnd,mf,2009,1334.77294921875
hnd,m,2009,586.6430053710938
hnd,f,2009,748.1309814453125
hnd,mf,2010,1407.4090576171875
hnd,m,2010,620.947998046875
hnd,f,2010,786.4619750976562
hnd,mf,2011,1419.06005859375
hnd,m,2011,642.2520141601562
hnd,f,2011,776.8070068359375
hnd,mf,2012,1368.6810302734375
hnd,m,2012,620.9299926757812
hnd,f,2012,747.7509765625
hnd,mf,2013,1583.16796875
hnd,m,2013,698.031982421875
hnd,f,2013,885.135009765625
hkg,mf,1980,1083.0
hkg,m,1980,750.7999877929688
hkg,f,1980,332.1000061035156
hkg,mf,1981,1209.699951171875
hkg,m,1981,818.9000244140625
hkg,f,1981,390.8999938964844
hkg,mf,1982,1254.5999755859375
hkg,m,1982,844.5999755859375
hkg,f,1982,409.8999938964844
hkg,mf,1983,1305.800048828125
hkg,m,1983,866.4000244140625
hkg,f,1983,439.29998779296875
hkg,mf,1984,1344.5999755859375
hkg,m,1984,887.2999877929688
hkg,f,1984,457.3999938964844
hkg,mf,1985,1373.4000244140625
hkg,m,1985,895.4000244140625
hkg,f,1985,478.29998779296875
hkg,mf,1986,1443.4000244140625
hkg,m,1986,931.7999877929688
hkg,f,1986,511.6000061035156
hkg,mf,1987,1488.9000244140625
hkg,m,1987,949.9000244140625
hkg,f,1987,538.9000244140625
hkg,mf,1988,1570.199951171875
hkg,m,1988,987.9000244140625
hkg,f,1988,582.2999877929688
hkg,mf,1989,1636.4000244140625
hkg,m,1989,1016.2999877929688
hkg,f,1989,620.0
hkg,mf,1990,1692.0
hkg,m,1990,1038.199951171875
hkg,f,1990,653.7000122070312
hkg,mf,1991,1770.9000244140625
hkg,m,1991,1050.199951171875
hkg,f,1991,720.5999755859375
hkg,mf,1992,1816.5999755859375
hkg,m,1992,1081.5999755859375
hkg,f,1992,735.0
hkg,mf,1993,1947.5999755859375
hkg,m,1993,1146.9000244140625
hkg,f,1993,800.7000122070312
hkg,mf,1994,2052.60009765625
hkg,m,1994,1180.5999755859375
hkg,f,1994,871.9000244140625
hkg,mf,1995,2104.10009765625
hkg,m,1995,1192.699951171875
hkg,f,1995,911.5999755859375
hkg,mf,1996,2275.699951171875
hkg,m,1996,1269.300048828125
hkg,f,1996,1006.4000244140625
hkg,mf,1997,2387.5
hkg,m,1997,1317.0999755859375
hkg,f,1997,1070.4000244140625
hkg,mf,1998,2408.60009765625
hkg,m,1998,1305.800048828125
hkg,f,1998,1102.800048828125
hkg,mf,1999,2445.10009765625
hkg,m,1999,1304.4000244140625
hkg,f,1999,1140.800048828125
hkg,mf,2000,2545.699951171875
hkg,m,2000,1337.0999755859375
hkg,f,2000,1208.4000244140625
hkg,mf,2001,2616.0
hkg,m,2001,1349.800048828125
hkg,f,2001,1266.0999755859375
hkg,mf,2002,2621.199951171875
hkg,m,2002,1330.699951171875
hkg,f,2002,1290.5999755859375
hkg,mf,2003,2637.300048828125
hkg,m,2003,1330.0
hkg,f,2003,1307.300048828125
hkg,mf,2004,2755.0
hkg,m,2004,1391.800048828125
hkg,f,2004,1363.0999755859375
hkg,mf,2005,2824.60009765625
hkg,m,2005,1412.199951171875
hkg,f,2005,1412.4000244140625
hkg,mf,2006,2891.800048828125
hkg,m,2006,1432.9000244140625
hkg,f,2006,1458.800048828125
hkg,mf,2007,2985.10009765625
hkg,m,2007,1467.9000244140625
hkg,f,2007,1517.300048828125
hkg,mf,2008,3072.074951171875
hkg,m,2008,1496.074951171875
hkg,f,2008,1575.949951171875
hkg,mf,2009,2768.199951171875
hkg,m,2009,1455.5999755859375
hkg,f,2009,1312.5999755859375
hkg,mf,2010,2781.199951171875
hkg,m,2010,1471.0
hkg,f,2010,1310.300048828125
hkg,mf,2011,2861.0
hkg,m,2011,1491.0
hkg,f,2011,1368.800048828125
hkg,mf,2012,2910.0
hkg,m,2012,1510.0
hkg,f,2012,1402.4000244140625
hkg,mf,2013,2957.199951171875
hkg,m,2013,1521.5999755859375
hkg,f,2013,1435.699951171875
hkg,mf,2014,2994.39990234375
hkg,m,2014,1523.5999755859375
hkg,f,2014,1452.800048828125
hun,mf,1980,1857.800048828125
hun,m,1980,849.0
hun,f,1980,1008.7999877929688
hun,mf,1981,1863.699951171875
hun,m,1981,847.2999877929688
hun,f,1981,1016.4000244140625
hun,mf,1982,1855.0999755859375
hun,m,1982,839.0999755859375
hun,f,1982,1016.0
hun,mf,1983,1871.300048828125
hun,m,1983,841.0
hun,f,1983,1030.300048828125
hun,mf,1984,1893.300048828125
hun,m,1984,845.7000122070312
hun,f,1984,1047.5999755859375
hun,mf,1985,1923.5
hun,m,1985,852.2000122070312
hun,f,1985,1071.300048828125
hun,mf,1986,1969.5999755859375
hun,m,1986,866.0
hun,f,1986,1103.5999755859375
hun,mf,1987,2003.300048828125
hun,m,1987,881.0999755859375
hun,f,1987,1122.199951171875
hun,mf,1988,2031.4000244140625
hun,m,1988,894.0
hun,f,1988,1137.4000244140625
hun,mf,1989,2070.199951171875
hun,m,1989,907.9000244140625
hun,f,1989,1162.300048828125
hun,mf,1990,2241.300048828125
hun,m,1990,925.2000122070312
hun,f,1990,1316.0999755859375
hun,mf,1991,2252.199951171875
hun,m,1991,918.0
hun,f,1991,1334.199951171875
hun,mf,1992,2187.300048828125
hun,mf,1993,2184.199951171875
hun,mf,1994,2186.0
hun,m,1994,1019.0
hun,f,1994,1158.199951171875
hun,mf,1995,2185.10009765625
hun,m,1995,1035.5
hun,f,1995,1149.5
hun,mf,1996,2098.260009765625
hun,m,1996,971.2410278320312
hun,f,1996,1127.01904296875
hun,mf,1997,2110.383056640625
hun,m,1997,986.5419921875
hun,f,1997,1123.8409423828125
hun,mf,1998,2107.052978515625
hun,m,1998,958.9429931640625
hun,f,1998,1148.1070556640625
hun,mf,1999,2202.10009765625
hun,m,1999,994.5
hun,f,1999,1207.5999755859375
hun,mf,2000,2255.300048828125
hun,m,2000,1031.800048828125
hun,f,2000,1223.800048828125
hun,mf,2001,2275.800048828125
hun,m,2001,1042.5999755859375
hun,f,2001,1233.0999755859375
hun,mf,2002,2290.89990234375
hun,m,2002,1040.0999755859375
hun,f,2002,1250.800048828125
hun,mf,2003,2380.5
hun,m,2003,1065.699951171875
hun,f,2003,1314.699951171875
hun,mf,2004,2384.89990234375
hun,m,2004,1068.9000244140625
hun,f,2004,1316.0
hun,mf,2005,2422.60009765625
hun,m,2005,1072.300048828125
hun,f,2005,1350.300048828125
hun,mf,2006,2451.300048828125
hun,m,2006,1091.300048828125
hun,f,2006,1359.800048828125
hun,mf,2007,2426.300048828125
hun,m,2007,1081.9000244140625
hun,f,2007,1344.4000244140625
hun,mf,2008,2415.300048828125
hun,m,2008,1082.5999755859375
hun,f,2008,1332.800048828125
hun,mf,2009,2384.89990234375
hun,m,2009,1049.5999755859375
hun,f,2009,1332.4000244140625
hun,mf,2010,2393.39990234375
hun,m,2010,1049.199951171875
hun,f,2010,1340.9000244140625
hun,mf,2011,2386.800048828125
hun,m,2011,1055.699951171875
hun,f,2011,1331.0999755859375
hun,mf,2012,2464.39990234375
hun,m,2012,1090.5999755859375
hun,f,2012,1373.699951171875
hun,mf,2013,2518.800048828125
hun,m,2013,1126.9000244140625
hun,f,2013,1388.5
hun,mf,2014,2623.699951171875
hun,m,2014,1170.0999755859375
hun,f,2014,1450.199951171875
isl,mf,1990,75.19999694824219
isl,mf,1991,87.5
isl,m,1991,39.29999923706055
isl,f,1991,48.29999923706055
isl,mf,1992,88.69999694824219
isl,m,1992,38.29999923706055
isl,f,1992,50.400001525878906
isl,mf,1993,89.5999984741211
isl,m,1993,38.29999923706055
isl,f,1993,51.20000076293945
isl,mf,1994,89.80000305175781
isl,m,1994,37.70000076293945
isl,f,1994,52.0
isl,mf,1995,91.48100280761719
isl,m,1995,38.047000885009766
isl,f,1995,53.435001373291016
isl,mf,1996,93.17400360107422
isl,m,1996,39.97700119018555
isl,f,1996,53.196998596191406
isl,mf,1997,92.09500122070312
isl,m,1997,39.604000091552734
isl,f,1997,52.49399948120117
isl,mf,1998,93.56600189208984
isl,m,1998,41.55400085449219
isl,f,1998,52.01100158691406
isl,mf,1999,97.19999694824219
isl,m,1999,41.400001525878906
isl,f,1999,55.599998474121094
isl,mf,2000,103.5999984741211
isl,m,2000,42.79999923706055
isl,f,2000,60.70000076293945
isl,mf,2001,104.5
isl,m,2001,43.900001525878906
isl,f,2001,60.79999923706055
isl,mf,2002,104.80000305175781
isl,m,2002,43.599998474121094
isl,f,2002,61.20000076293945
isl,mf,2003,107.9000015258789
isl,m,2003,46.29999923706055
isl,f,2003,61.599998474121094
isl,mf,2004,105.0999984741211
isl,m,2004,44.29999923706055
isl,f,2004,60.900001525878906
isl,mf,2005,109.80000305175781
isl,m,2005,47.5
isl,f,2005,62.5
isl,mf,2006,116.5999984741211
isl,m,2006,51.0
isl,f,2006,65.5999984741211
isl,mf,2007,123.5999984741211
isl,m,2007,55.20000076293945
isl,f,2007,68.69999694824219
isl,mf,2008,125.5
isl,m,2008,55.79999923706055
isl,f,2008,69.4000015258789
isl,mf,2009,120.4000015258789
isl,m,2009,52.900001525878906
isl,f,2009,67.30000305175781
isl,mf,2010,120.5999984741211
isl,m,2010,52.0
isl,f,2010,68.69999694824219
isl,mf,2011,120.69999694824219
isl,m,2011,51.79999923706055
isl,f,2011,69.0999984741211
isl,mf,2012,121.69999694824219
isl,m,2012,51.599998474121094
isl,f,2012,69.5999984741211
isl,mf,2013,126.5
isl,m,2013,55.099998474121094
isl,f,2013,70.69999694824219
